artista,genero_musical,tipo,nombre,año_lanzamiento,id
Diana Navarro,pop,cancion,"La paloma - De la zarzuela ""Barberillo de lavapies""",2012,5zlzpiYDqR44GWL2jTUEvR
Raya Real,pop,cancion,Cuentan los Tiempos,2012,2RDhgjzfv72iKXjW1ZimO8
Martin Solveig,pop,cancion,Ready 2 Go - Initial She Version,2012,4e6qHGk1igiLlZMmP13wfc
Diego Torres,pop,cancion,Come On,2012,21ac2jgCQ56ffnhqR2Ye6h
Extraperlo,pop,cancion,Fieras,2012,6stLUUjHopYP8uer0fOmCD
Rulo y la contrabanda,pop,cancion,Divididos,2012,2V1X7XDSDGVSXiqWvyp9iz
Salvaje Montoya,pop,cancion,Ana,2012,2SgzmKfAlReffigwTbu05l
Despistaos,pop,cancion,Hasta las doce - feat. María Villalón - Directo acústico,2012,7dzij4SFP3phdTVZiVWkJH
Los Enemigos,pop,cancion,Fuagrás - En directo,2012,1QSr9WWZej00wJFjwcowGd
Ecos del Rocío,pop,cancion,La Bandera Blanca,2012,4MeWDVe2nR4RKxSs1i7ObJ
Amaia Montero,pop,cancion,Tu Mirada,2012,6pdxz3KRqHas2LmbU7oEw9
Victor & Leo,pop,cancion,Amor de Alma,2012,5CdaKr7c1gfHYR2GIV66jn
M-Clan,pop,cancion,Escucha mi voz,2012,2uZMApmZLugxDNdB9Dw7yN
The Junipers,pop,cancion,Dandelion Man,2012,3t9JmcU5z5xLeRfjmTUHdD
Georgina,pop,cancion,Rara,2012,1lSapF2YkCgnuM63IvEG0y
Karina,pop,cancion,Yo te diré,2012,0MbSJN1gG3ZzLQfZH5MJAy
Escoberito,pop,cancion,Porque Te Quiero (Acústico),2012,1b8Q1DU5juPtCWbC9S2gkQ
Maki,pop,cancion,Mil y una noches,2012,7oYJ8Mklep5xXSjAFVYBOY
Michel Teló,pop,cancion,Barquinho - Ao vivo,2012,3sUV9zfuTgsujRWBWIFnS2
Loquillo,pop,cancion,Contento,2012,0nZKFnkmqJhX4XVXMsWrsM
Juventud Juché,pop,cancion,John Wayne,2012,47q3NxrTgc3lZtljchX96y
Tiziano Ferro,pop,cancion,Quiero Vivir Con Vos,2012,16HMqi9nGYiZiQDQuEaFzj
José de Aguilar,pop,cancion,María Cristina me quiere gobernar,2012,2rqUHDtVhfCfKTDMCiFsE9
Tiziano Ferro,pop,cancion,Xverso,2012,7AnUel326d1kHzjnK3MBbr
Alexandra Stan,pop,cancion,Lollipop (Param Pam Pam) - Maan Studio Extended Version,2012,4cH6o4KjbKVdgvZY9KzoZF
Airbag,pop,cancion,Veintidós - Directo Rockaway Sessions 2012,2012,3GHMfgxRCvOrMcoVusyNnA
Martin Solveig,pop,cancion,The Night Out - Thefatrat Remix,2012,3tA8q24KQur8Rjdut6M0RI
Alberto Cortez,pop,cancion,Las palmeras,2012,33wKRZSojeQy1hamgHqaQm
Alexandra Stan,pop,cancion,Crazy,2012,1thMD41WkCHtSIFsbc0zLA
Quique González,pop,cancion,No Encuentro a Samuel (En Directo),2013,1tugh3GlYZpcCRvmQl9ZH9
Azucar Moreno,pop,cancion,Sólo Se Vive una Vez,2013,3GCkzWqC6Hk0JAt1d9ZZP9
Víctor Manuel,pop,cancion,Solo Pienso en Ti,2013,16FSQK5448BdDIEzP0UySW
Belinda,pop,cancion,Litost,2013,5RCoYCXfhWeZIBKm5zDG5n
The Script,pop,cancion,Hall of Fame (feat. will.i.am),2013,4DjhOgH0iL8Mxg9Xl7TR89
Danza Invisible,pop,cancion,Catalina,2013,0y3lvQSIOlQZJp3wDNUKJ3
Santigold,pop,cancion,Disparate Youth,2013,517NiMJa5kcacor6NUJ0bR
Marisol,pop,cancion,Balada Para la Soledad de Mi Guitarra,2013,7H4Y2YHqKvwGdat5Qmdgcd
Train,pop,cancion,Mermaid,2013,5RAHryfceqtzPZhd5C0Bph
P!nk,pop,cancion,Try,2013,2w9cLASnp4X9s4ZmU5odqD
Tino Casal,pop,cancion,Billy Boy,2013,1uKeQrx0Qi4lTkA6ZUMbRd
Rosa López,pop,cancion,"Créeme, Ya Ves ( Say You, Say Me)",2013,1saEWqFKQ203AR31mKZb62
Tam Tam Go!,pop,cancion,Espaldas mojadas - Directo Mérida 08,2013,48pIkvBYEyYRrlGumltlvR
Andrés Calamaro,pop,cancion,Te quiero igual - Edit,2013,4CbgiLkppaZpcCcBa3MSnP
Bravo Fisher!,pop,cancion,Sanseacabó,2013,3Tsc6ycB4roqOzXuwzFmrZ
Pitbull,pop,cancion,Feel This Moment (feat. Christina Aguilera),2013,4iwRdHsTOijT55E1MsyhE4
Marta Quintero,pop,cancion,Eres Brisa,2013,1sTQkAGkEhbg5nGIpWcEs9
Nicky Romero,pop,cancion,Like Home - Dannic Remix,2013,5pbJThkO9NqDTGMrrDHALa
Parrita,pop,cancion,Mis Juegos de Ayer,2013,5AIGA5XeahF24YL2wM1nSL
Danza Invisible,pop,cancion,En celo - Versión 2011,2013,3r7AIyjX95TVeIAfZoEp1T
Duo Dinamico,pop,cancion,Rock and roll de la alegría,2013,6AiRasqmCbKc9DwUgcOcrk
Rafa Garcel,pop,cancion,Iba Triste y Sola,2013,2YH9LAthsJTma26Je3anwL
Jorge Sepúlveda,pop,cancion,Mi Camino,2013,1fCVqONaCbKhZ5y2G76DPX
Pastora,pop,cancion,Lola,2013,3MAfehrSRieApNRyv1eZTT
Ricardo Vicente,pop,cancion,¿Qué Haces Tan Lejos de Casa?,2013,1QhWeVoImaTbEzWNqjlpGE
Vittorio De Sica,pop,cancion,Sono tre parole,2013,54FzCKXgtggj52gS2v5AE5
León Benavente,pop,cancion,Las Ruinas,2013,1ESTmItKt3bbnVL2WyeUYW
Loquillo,pop,cancion,Central Park,2013,4SK4tjjmONkYoR6xEqUln7
Jorge Sepúlveda,pop,cancion,Las Oscuras Golondrinas,2013,4YJ8YIoq727KLP5eNCTEGN
Fangoria,pop,cancion,Tormenta solar perfecta,2013,6yxlrEl3QOxXbhT6k9zaa0
Miguel Bosé,pop,cancion,Rien de special,2013,74aXCSSlc67TYQcfl1IBiS
Mari Trini,pop,cancion,El Alma No Vendere (Remasterizado),2013,6fklC7r3n52ah9LaHJ9PyB
INNA,pop,cancion,J'adore - Luke Jeferson Remix Edit,2013,1epvW1ilLNfxGVBfMzRjqN
Alicia Keys,pop,cancion,Girl on Fire,2013,6HIQaBvyz6HkYIpxAfiUnc
Juanito Segarra,pop,cancion,Puente de Piedra,2013,3lzj8CYItFjk1cIocYGhcc
Azucar Moreno,pop,cancion,Ven Devórame Otra Vez,2013,3qv0leBhJZGgDRSMkIWj9f
Jorge Sepúlveda,pop,cancion,Frontera,2013,39PuiuT5rVOqyAyTz0yg5c
Murciano Total,pop,cancion,Bandera Blanca - Demo,2013,6FbOwcSgBpFpQTpB5AZ3ih
Marisol,pop,cancion,Aquel Verano,2013,3GOR8dH8DGyvT2tbk5mK2h
Emeli Sandé,pop,cancion,Next To Me,2013,3ZZSgyhMovKufxlJrVgQYa
Mike Posner,pop,cancion,Cooler Than Me - Single Mix,2013,0LKtlgA9ayPc8t1NE0kmtt
Los Piratas,pop,cancion,Años 80,2013,3vCBY6kpzi9PWDDhq5iUId
León Benavente,pop,cancion,Revolución,2013,6RKcoQisOpI9AKu6sGZVkp
Katrina & The Waves,pop,cancion,Walking On Sunshine,2013,55Ra9085zeQ3uPNjjQmhNY
Mesalla,pop,cancion,Nacidos del Fuego,2013,2x4o1MMQ8QWe79qNvfGMsv
Marisol,pop,cancion,"Ven, Ven - Rain, Rain, Rain",2013,1GuOfNKse7ByidusrFbSed
Danza Invisible,pop,cancion,El pintor y la modelo - Dr. Diamante Remix,2013,1D863oj5X8zclYlblp8a6b
Tachenko,pop,cancion,Mundo Apache,2013,0tHxQKZdYLEDKdw11DF1Io
Luz Casal,pop,cancion,"¿Por qué no vuelves, amor?",2013,6bXoRKVyNJf7PfNPy80m70
Andy & Lucas,pop,cancion,El Ritmo de las Olas,2013,5EKVih52326flBozLkDjax
Tachenko,pop,cancion,Estado Policial,2013,2EcgqTsCRBV21Q22x4mPfu
Jorge Sepúlveda,pop,cancion,Tres Amores,2013,50u0V9MwV7Etipbkkw2tZc
Chambao,pop,cancion,Ahí Estás Tú,2013,6ZQx6w0dcp7nP0CxfxcPZL
Los Chichos,pop,cancion,Ni Mas Ni Menos,2013,2wLYYBsBF7PZeWtwSMILnS
Sergio Dalma,pop,cancion,Si te vas,2013,49p5pG0tXNtjlrIFyS11Nq
Seguridad Social,pop,cancion,Acuarela,2013,3FK8ClE5j2rciIN2SNHg81
Fairground Attraction,pop,cancion,Perfect,2013,7HxAdiaOFPwvxXqcZGK5mZ
Tachenko,pop,cancion,Vendaval,2013,7HONkXhvJBN1igFhaglprc
Miguel Bosé,pop,cancion,Lay Down on Me,2013,4QXqcfmYytPERIFMftgRni
Parade,pop,cancion,Morninha,2013,0qHdpCObqGRpE6nbxzrxti
Los Chichos,pop,cancion,Entre Rejas,2013,7dBxm2rZgNSwsRNKa1PygL
Duo Dinamico,pop,cancion,Tal vez,2013,13neGr1GEFHpf1iZsCbXMJ
Milva,pop,cancion,Ho capito che ti amo,2013,28pZpOHlguN13PJb3HMdLC
Joaquín Pascual,pop,cancion,Blade,2013,2QfMICfeo3lBH4pzNIBnRU
Juanito Segarra,pop,cancion,"Ay, Cosita Linda",2013,10O2d96N8jt3yaBruHNGZ6
Los Chichos,pop,cancion,Gitanos,2013,5onsWyuMNutO88bUCCCdxp
Karina,pop,cancion,En un Mundo Nuevo,2013,5nL24822AwnH3Cm0ZvOmGw
The New Trocaderos,pop,cancion,The Kids,2013,1pcESSvvpLw2QPn0OXJGwg
Marisol,pop,cancion,Quédate A Desayunar,2013,41DExfAUE7DlFdqUDzxe8l
Miguel Sáez,pop,cancion,No Llores,2013,7jKSffhPFkLZ6a2eMnl6MP
Vainica Doble,pop,cancion,"Dos Españoles, Tres Opiniones",2013,4subbX3WqPrAzeW7MqXG1a
Mesalla,pop,cancion,Romancillo,2013,2kK0IxrhRaEMA92O52g9Vn
Jorge Blanco,pop,cancion,Voy por Ti - Live,2013,1mB0JKkCO8ngEsAaM3XC8u
Nueva Vulcano,pop,cancion,Zozobra,2013,2AEco3hwqoVV8qbh14moz0
The Bar-Kays,pop,cancion,Soul Finger,2013,7sZ37nfjHb9bP59k5NgjVF
Los Xey,pop,cancion,Cuando Yo Diga,2013,39KxXUM39PWk2pv9COLroQ
Gente Joven,pop,cancion,Convertidos en Estatuas - 2019 Remastered,2013,4C1dnPKgKvf84jP9rJLlld
Esmeralda Grao,pop,cancion,Temblarás,2013,2H7uwqUNvyTHwF42SQSwc3
SOLEDAD VÉLEZ,pop,cancion,Keep Walking,2013,6l2p6vYjmg30HXxBH7ztbS
Junco y Diamante,pop,cancion,Ascó,2013,0ZvUEqdUSWL235AgbShnlg
Umberto Bindi,pop,cancion,Il nostro concerto,2013,7HNwi2rTksCq7MSEA031oV
India Martinez,pop,cancion,Voces del Viento,2013,6yx6CiaXhTZ6HJLxweQPV3
Fiordaliso,pop,cancion,Musica En El Aire,2013,6azZX8W01oNkE2hBDeUmkm
Joaquín Sabina,pop,cancion,Y Sin Embargo,2013,2T6OuwZQVUvjMaoUxs5ulM
Axwell,pop,cancion,Center of the Universe - Radio Edit,2013,22jC48XOhm7lnbFKmJ1fte
Martina Stoessel,pop,cancion,Ser Mejor - Live,2013,4yE4zhzT7rUz2jbYDKLZcf
Kat Deluna,pop,cancion,Wild Girl - Main Edit,2013,4ZZCxKnb2ycNX2JWiohoV6
Duo Dinamico,pop,cancion,"Guardiamarina Soy (De ""Boton de Ancla"")",2013,2kT1bRmDBrBG3rGgCM2rZp
Elsie Bayron,pop,cancion,El Berlingonero,2013,1jvvm577P78KZxsxXgTXtY
Jorge Blanco,pop,cancion,Are You Ready for the Ride? - Live,2013,30RFAUorysZav3TrJTfIV0
Rafa Garcel,pop,cancion,Otra Vez Me Senté,2013,3RXvYHTyKA07VQ7n3ZvIoG
Feist,pop,cancion,Mushaboom,2013,0kzBDXDtM5oRmWhOfscArf
Rasel,pop,cancion,Me pones tierno,2013,7ogVZ9UnSBq1YuLs0Ic0Wq
Marisol,pop,cancion,Ser Gaviota,2013,40hMqPabwU2xP9VTDGmBiN
Duo Dinamico,pop,cancion,El olé,2013,03hfOavJ2GgWBkYT2yElIo
La Habitación Roja,pop,cancion,Ayer - Dorian Remix,2013,2FpnNReogtafeNFPV1UOEm
Marisol,pop,cancion,Niña,2013,71CSCVclFS548ExgjmJqJR
Melocos,pop,cancion,Pensando en Vos,2013,6IjlBrQWE0RYJOfjJdQZos
Bonet de San Pedro,pop,cancion,El Caiman,2013,5eoHf0qFxcEJ4f8LPkTq4f
Diego Zamboni,pop,cancion,I'm Alive,2013,6eyO0WQ1GKyu8QMnvir1Uu
Adelén,pop,cancion,Always On My Mind,2014,6fmgHsnxMoxPaHn2q1Csnl
Spandau Ballet,pop,cancion,To Cut A Long Story Short,2014,2sZS1fbBi103mTg8J0UVAP
Marco Mengoni,pop,cancion,No Me Detendrè,2014,2fzSrbtt3cgVbiWIQ5LYW0
Rocío Dúrcal,pop,cancion,Para Toda la Vida,2014,6UZtMnJVZsViJ3cpreyDsG
Rocío Dúrcal,pop,cancion,Sombras... Nada Más,2014,67yS1rxVWPbqcxU7mCeJ0F
Ella Henderson,pop,cancion,Ghost,2014,3nWFN1Zk8M1etn49nT2V0s
Rocío Dúrcal,pop,cancion,Caricias,2014,1z6tm75ApRD7UEREmEfVfr
Modestia Aparte,pop,cancion,Universos,2014,4gvZgz5ScdN7g35ygqKm4p
Los Gaditanos,pop,cancion,Cantares de los Romeros (Fandanguillo de Huelva) - Remastered,2014,47mik5hq2hDMGazmpka6HI
La Habitación Roja,pop,cancion,Donde No Exista el Miedo,2014,1GyQYXPXFcSZq2plkM3UNU
Los Gaditanos,pop,cancion,Con Mi Barquito Pesquero (Fandangos) - Remastered,2014,7pBrdRoEVf5te7bn7oDZSv
A Great Big World,pop,cancion,Say Something,2014,2zHPQltktnwhKdE2RT5bbH
Kañasur,pop,cancion,Niña Me Tienes Loco,2014,2wr19PapZXQdxbcQU2VHHn
Dimitri Vegas,pop,cancion,Ocarina (The TomorrowWorld Anthem) (feat. Wolfpack) - Instrumental Mix,2014,5c5ALr7KumWaiyPWfHvvbC
Los Gaditanos,pop,cancion,Espuma de Arte (Pasodoble Con Fandangos) - Remastered,2014,3bNdothmxx231XPebnSKki
Los Gaditanos,pop,cancion,El Gitano Vendedor - Remastered,2014,4NFhJJePmz64vphhZ7BO0T
Merche,pop,cancion,Te Espero Cada Noche,2014,1XfE0P1Ag8VrLZ2Ru7VrWt
Los Gaditanos,pop,cancion,Lo de Córdoba (Guajira-Canción) - Remastered,2014,2szNoa3HRnWQyLjcpBBHVe
Latin Fresh,pop,cancion,A el Amor No Se Le Debe Mentir,2014,31GVxYNLxt8sX8XPro4hYt
David Civera,pop,cancion,Mentirosa,2014,72yT39LfWtEh1YWoOmEr01
Alicia Keys,pop,cancion,We Are Here,2014,6QGi2gn5VTiYOxV5yWhVtH
Pastora Soler,pop,cancion,Manolita La Primera,2014,5cYkZqzWNdtiYQbTNlVTgT
Palito Ortega,pop,cancion,La Felicidad,2014,7uhPZJLKxGnF9YuLBdaecn
Los Gaditanos,pop,cancion,¿será una Rosa? (Vidalita-Tanguillo) - Remastered,2014,15OxPCZLpzkIvixvGzzXyC
Rocío Dúrcal,pop,cancion,Costumbres,2014,1PkCeTAB8MdkGBJvRVM3zM
Tujamo,pop,cancion,Dr. Who! - Smooth Remix,2014,14IbaIYGb8RIJT8gPu5xpp
Marc Anthony,pop,cancion,Valio la Pena,2014,3y51nwpEPOYYGzVvAZgXQX
Bruno Mars,pop,cancion,Just The Way You Are,2014,5H3yTkZLR0wm19zXa26Z2l
James Arthur,pop,cancion,Recovery,2014,3HCcx50ThcsFiARJqCL26g
Pastora Soler,pop,cancion,Curro Romero,2014,2gKmxEMG2BIKFkEFgLkOe6
Pablo López,pop,cancion,Suplicando,2014,7KgYGcg3MNFIGMa03AIZKi
Rocío Jurado,pop,cancion,Rosa y Aire (Guaracha) 1ª Versión,2014,0nwMmZ46iojHxPdqS1mCwd
Manolo Galvan,pop,cancion,"Te Quise, Te Quiero, Te Querré",2014,5jaCzMHaCvksOqbS1A4KXP
Currichi,pop,cancion,A Hierbabuena,2014,0NUUVE167MZ2BX0KTWt68S
Angy,pop,cancion,Boytoy,2014,2SdN9mU9HctfQ9XNADN848
Maldita Nerea,pop,cancion,Mira Dentro,2014,2qdjktbBgWmCokQzjokX43
Ruth Lorenzo,pop,cancion,Gigantes - Guitarra y Voz,2014,3NZeD1OtENppAJmrWzPN6x
Manuel Lombo,pop,cancion,Tiene una cinturita,2014,6HXilNPlIuFJWiyyX6L4mH
Malú,pop,cancion,A Prueba De Ti,2014,6oBwBDqIj1v35JHJZsk3wj
Rihanna,pop,cancion,SOS,2014,5sRt2dlq8uylQEQBOwg0pM
Antonio Orozco,pop,cancion,Llegará,2014,50FBqy0dJbQurIdHfrKKUt
Niños Mutantes,pop,cancion,Barronal - Comentario,2014,38OQ1uHrCfrTe6b5sYLWQi
Sierra,pop,cancion,Sintéticas,2014,36CHOkjb02gUFxBm5E5j2k
Ellos,pop,cancion,Una mancha en tu historial,2014,1P4gVZQg8cSmPADMy3cXgE
Soraya,pop,cancion,Call Me,2014,6UijkT9oVlntcCxP9jP3uN
Rocío Jurado,pop,cancion,Lo Que Me Pasa Contigo (Rock-Flamenco) [feat. Orquesta Maestro Solano],2014,0ObGUGTULCRexvk2V5nVAt
Calvin Harris,pop,cancion,I Need Your Love (feat. Ellie Goulding) - Radio Edit,2014,2mCqV3LNKNS7wL7WZalNwz
Los Enemigos,pop,cancion,Hombre Que Calla,2014,3edb3oidtRqp3ruwgG9o4P
The Script,pop,cancion,Superheroes,2014,6ByQtp4kZomL9sIUwsC3ju
Los Enemigos,pop,cancion,Café Con Sal,2014,0bnG0xr1DJLKvB10SiMpOD
Rosario,pop,cancion,Yo Me Niego,2014,3xJJSs1cUHehjIXS3V9NFy
Los Enemigos,pop,cancion,Cementerio de Elefantes,2014,2DnDuYPiyLCQtqUaj1s92d
Draco Rosa,pop,cancion,Más y Más (feat. Ricky Martin),2014,0Vlziy2mWkbFJ7DBpd9mhg
Mýa,pop,cancion,Case Of The Ex (Whatcha Gonna Do),2014,5lQGG2XsXQ6OXTEzGyLVVU
Feenixpawl,pop,cancion,I Won't Break - Radio Edit,2014,3uc4p3ssOs8Wp7HOZ5JzJS
Ella Henderson,pop,cancion,Ghost,2014,5csU73Ac8LdmXlIt7gS0TW
Tiësto,pop,cancion,Wasted,2014,6o0XUpxfOxuS9f3X3plgO3
Sheryl Crow,pop,cancion,Home,2014,3KuciFM2LkspjfFON6Iss4
Rafael Medina,pop,cancion,Por los corrales de Triana,2014,3bknanQCU8MXivgbERxKXC
X Ambassadors,pop,cancion,Jungle,2014,3zWOiaKLaG0og3p9ntGvO3
Trepàt,pop,cancion,"¡Ruperto, Sal a Bailar!",2014,1QCSKHzURlFkp5XlnMQ7xb
Marco Mengoni,pop,cancion,Non me ne accorgo,2014,4IedQiFO8bRdpv2FpMJFD2
Rocío Jurado,pop,cancion,Mañanita Mañana (Cantos Romeros),2014,6PbJGaCXMTBnmdl09I4Hvs
Tujamo,pop,cancion,Dr. Who! - Uk Club Edit,2014,3kZKq9e6Vzza1b9qeRfnlx
David Neria,pop,cancion,Mientras duernes,2014,7oUCCSL0MwLBLNJq5Qelgr
Dimitri Vegas,pop,cancion,Find Tomorrow (Ocarina) (feat. Wolfpack & Katy B) - Extended Mix,2014,4OM8w1MagZPGEe4AOlkkt1
Sergio Dalma,pop,cancion,De Amor Ya No Se Muere,2014,4gg90PtYPKreSjKUjc9FP6
Dimitri Vegas & Like Mike,pop,cancion,G.I.P.S.Y. - Radio Edit,2014,4zmP6PMuSJL6mfW6FkPYHn
Ellie Goulding,pop,cancion,Goodness Gracious - Radio Edit,2014,415n2yCKkbDv7vVzoJkM5D
Alaska Y Dinarama,pop,cancion,Ni tú ni nadie,2014,3tzTmeQBH40pZMFGAxPcgT
Los Enemigos,pop,cancion,Cementerio de Elefantes - Comentario,2014,4gPrERUjRql7lRxcIt5Mne
Marco Mengoni,pop,cancion,Una parola,2014,2wOqHvqKpbfs1lm24tD35c
Manuel Carrasco,pop,cancion,Aprieta,2014,5NfWipbqZPZp2vJO9p2N9I
Niños Mutantes,pop,cancion,Olvídate de Ti - Comentario,2014,1JhYGPntw4UTFxWcl9JD6L
Prince Royce,pop,cancion,Soy el Mismo,2014,7nPQmB7VAEhBeEfIfqJVaP
R3HAB,pop,cancion,Ready for the Weekend - Club Mix,2014,7seYbOAewYXyjLzN5oQhWs
Pitingo,pop,cancion,Himno A La Alegría / Song Of Joy,2014,05oiHhkqEGoqudRj82PxcI
Neuman,pop,cancion,Tell You,2014,3HXoSghL4PwTObEheyCeN7
Aircraft,pop,cancion,Don't Ever Let Go - Radio Edit,2014,4oEpDCleE3HjoS78evpmV1
Atomic Kitten,pop,cancion,Whole Again,2014,643ph48XdRBMN7piWPgCk8
Currichi,pop,cancion,Tu Eres Mora,2014,6dozEd9bWcTDfUNH3BEQ74
bigott,pop,cancion,Find a Romance,2014,045qlkAySE6HVHiu979jrM
Axel,pop,cancion,Afinidad,2014,6sER9kGJZfPTY9bKnb1rfI
Swanky Tunes,pop,cancion,Fix Me - Radio Edit,2014,6jTd7oIC9T1YXmu7RcI6TM
Prince Royce,pop,cancion,Darte un Beso,2014,4QZpC9evjkBeDTtPiaHGBq
Antonio Orozco,pop,cancion,Llegará,2014,0tm7MLcOkTS0ULYy374Hex
Alejandro Fernández,pop,cancion,Contigo Aprendí (with Malú) - En Vivo,2014,14fMd4CMWSvlHdmA7jobcR
Natalia Kills,pop,cancion,Saturday Night - Edited,2014,5cCntxtXU3P1OgEolKjoB6
La Habitación Roja,pop,cancion,No Quiero Ser Como Tú - Comentario,2014,4lyC1SdSNf9QOQXHjEpB21
Rocío Jurado,pop,cancion,Azucena Dolorosa (Saeta),2014,6YpqEeeasCBBstZ9vBFeUz
espiritusanto,pop,cancion,La escapada,2014,26K2seA7czDhZsC7XGVo23
Edward Maya,pop,cancion,Love of My Life - Extended,2014,5rjlFwsWIO2zDMy8HeO1v5
Juanes,pop,cancion,Una Flor,2014,3udeTdELdxYEDaRw6XNlvw
Rocío Jurado,pop,cancion,Victoria la Malagueña (Pasodoble),2014,4BUltFggGWktLiTpLCAGYg
Marlango,pop,cancion,Dinero,2014,4tHDCyJ9yAc6kd06PJJ2gn
McEnroe,pop,cancion,El Puente - Demo,2014,6JAFlDxzNrOGY0jUJYnyrz
Global Deejays,pop,cancion,We Are the Nights - Club Mix,2014,4nOon2eW0JVuVkZzFORGeQ
Luisa Linares y Los Galindos,pop,cancion,"De Tu Novio, ¿Qué?",2014,5NlobBSMIo5B0oENtjsD7Z
Massiel,pop,cancion,Rosas en el Mar,2014,5RgNNbDYwfyQ4GHXT0BG9e
Rocío Jurado,pop,cancion,Me Quieres de Cuando en Cuando (Tonadilla-Bulería) [feat. Orquesta Maestro Solano],2014,7I2kByIayPRFI6dGJJP8hf
David Otero,pop,cancion,Castillo de Arena (with Ana Cañas),2015,7GmvsYkrv0jNPtVTNYHuik
Hozier,pop,cancion,Take Me To Church,2015,1YT0YAElMbVzsfkhEXILXr
Eros Ramazzotti,pop,cancion,I Belong to You,2015,24XscVG7JlNBKvbPXSjEl8
Cómplices,pop,cancion,Es por Ti,2015,6Ozb9UewqeBbQlowBE92n5
Pablo Alborán,pop,cancion,Recuérdame,2015,5fiUosGUE5a2EWui2pUTvG
Anna Calvi,pop,cancion,Suddenly,2015,7luP5nu4w0ZQzjRkwFfQv4
Quique González,pop,cancion,La ciudad del viento,2015,5s8sSppPtvC7LnQbSeGXi9
Chino & Nacho,pop,cancion,Me Voy Enamorando,2015,2xOZKQjnBaoe6nCYw0jFV6
Sergio Contreras,pop,cancion,Llena de Luz y de Sal,2015,0IZXNoJ6WpQOgHW6npVM9K
Raya Real,pop,cancion,Bailando,2015,1VeKleQQ7l2FckWrowdBGA
Split Enz,pop,cancion,I Got You,2015,1PdyyA7eD7p2TcgaQpBvk6
Martina Stoessel,pop,cancion,"Codigo Amistad - From ""Violetta - Hoy somos más""",2015,6VcxyLS3IEcvKUQpnvKl9E
Marisol,pop,cancion,Rumbita,2015,75bryTQHkcYCP5oRVn8qXw
Dexys Midnight Runners,pop,cancion,Jackie Wilson Said (I'm In Heaven When You Smile),2015,2qpJfjaS0RgLaITmCunutu
Damien Jurado,pop,cancion,Ohio - filous Remix,2015,5PJ9iShHfqd4JWbBL46MRr
Orchestral Manoeuvres In The Dark,pop,cancion,Telegraph - Remastered 2008,2015,3q8hloM1v2MUHTJGtE5x15
Marisol,pop,cancion,Una nueva melodía,2015,0SQpqvmj6SQGH7Q4fnHeNM
Malú,pop,cancion,Desaparecer,2015,6iFdTf9Akrgre83XMAK8Ti
Martha and the Muffins,pop,cancion,Echo Beach,2015,3QUwtsWFT3xkTkvV97PdFC
Mariza,pop,cancion,Alma,2015,2z8sI7PU8j2S3NPSflCjbi
Miguel Campello,pop,cancion,Como Pa Olvidarnos,2015,2zHXHqRttOfL64KvdA7Y6p
Cooper,pop,cancion,Cuando Duerme Junto A Mí,2015,1ejWRKsckS6d5P9BKDiVjr
Pastora Soler,pop,cancion,Un ratito más,2015,2GNVwM9bSWKnBX618xCRuN
Marisol,pop,cancion,Jotas,2015,5rZuqv3NBYRmSTFnxl7Q9p
Pájaro Jack,pop,cancion,El Bien,2015,5lZdmR3RdAylKRfLaiZaaL
Marisol,pop,cancion,Adiós al colegio,2015,7Fi4FgfclzfLIGWc8l6zlY
Sofía Reyes,pop,cancion,Conmigo (Rest of Your Life),2015,6yUcc0vOSjus5RQo895FMM
Alexandra Stan,pop,cancion,Cherry Pop - DJ Kone & Marc Palacios Radio Edit,2015,47wkZBNvDzx8acxKfii96e
Detergente Líquido,pop,cancion,Perraguarra,2015,1iYjB03UcRkKI6xrFI4i1w
Kiko y Shara,pop,cancion,Perro que ladra no muerde,2015,2nMIRj6a9xJmVSaswnuinR
Las Ruinas,pop,cancion,Gabriel y Vencerás,2015,3AI1Mp8v3IZbuci0gufybq
Los Reactivos,pop,cancion,Tiburón XIII,2015,235QOi7QAvmGC40Y6MfSwq
Biznaga,pop,cancion,Cul De Sac,2015,3EezaOYnuX7cV4uaF4DmCJ
Trajano!,pop,cancion,Apártate,2015,1yES0E9gZtkLqmN6KjMhhi
Grushenka,pop,cancion,No queremos verte más,2015,3kOQsZmzeHrmZMeKDNJSrd
Cooper,pop,cancion,Diciembre,2015,57WZTQk6QNJ8LVyOotAbgP
Sweet California,pop,cancion,Sabes,2015,53CGwdamuZWIksLkfS1Jq7
Cedric Gervais,pop,cancion,Through the Night - Radio Edit,2015,0FjiMlsFjnQVVbz1VID5QD
Martina Stoessel,pop,cancion,"Como Quieres - From ""Violetta - Hoy somos más""",2015,2CcowQIddYPwHgqrTlUNpn
Kate Ryan,pop,cancion,Runaway (Smalltown Boy) [Christian Liebeskind Radio Remix],2015,0xBvRRXW1pVKo8szlLJFs0
W&W,pop,cancion,Bigfoot - GirlsLoveDJs & Praia Del Sol Radio Edit,2015,47FCEx1sIVtMuVECiqpmE4
CD9,pop,cancion,"Ven, Dime Que No",2015,1Lv62wiKxjsjzaK83BJ8zi
Abel Romano,pop,cancion,De Tus Besos,2015,3z42oM0YkSF1bgVTZOdJyb
Iguana Tango,pop,cancion,En Cada Amanecer,2015,0RkkCySyk6ylAfSxQXULl6
Marisol,pop,cancion,Nana italiana,2015,0nivsmQCohFpjJMI5K2jZn
